model_name	response	control	model_type	term	estimate	std.error	statistic	p.value	conf.low	conf.high	neg_log10_pvalue	sample_size	rank	bonf_pvalue	fdr_pvalue
model_03	BMI8	mzid_327.216360_2.8607, AGE8, sex	regr	mzid_327.216360_2.8607	0.03789769563080158	0.025803557787615148	1.468700399484881	0.1421327803422081	-0.012718951725094171	0.08851434298669733	0.8473057483924793	1442	7627	1	0.21093496010140994
model_02	sex	mzid_331.189002_5.6786, AGE8	classif	AGE8	-0.0804211545312199	0.054817729037751034	-1.4670646877005191	0.14235845906282404	-0.18815396718122682	0.026852789356701753	0.8466167215963626	1447	7628	1	0.2112421864357768
model_03	BMI8	mzid_315.232403_1.3241, AGE8, sex	regr	mzid_315.232403_1.3241	0.03804023742712283	0.025933811622807095	1.466820148939037	0.14264363888284945	-0.012831917812489178	0.08891239266673484	0.8457475907063412	1442	7629	1	0.2116376128607908
model_08	cvd	mzid_361.238330_5.0923, points	classif	mzid_361.238330_5.0923	0.09778092449163614	0.06682503126181703	1.4632379909937567	0.14340226864032135	-0.032905009549403966	0.2292764560883532	0.8434439780254049	1441	7630	1	0.2127352921022015
model_01	AGE8	mzid_359.255123_3.0717, sex	regr	mzid_359.255123_3.0717	0.03876035383851989	0.02648574170417736	1.463442265330503	0.14356403464677517	-0.013194293904112211	0.09071500158115199	0.8429543449876633	1447	7631	1	0.2129473605250751
model_06	curr_diab9	mzid_265.177794_3.6499, AGE8, sex, BMI8, gluco8	classif	mzid_265.177794_3.6499	0.13896285504820274	0.09502122544204854	1.4624401485219036	0.14362063425288765	-0.04690413579372281	0.3258489788157056	0.842783159687104	1113	7632	1	0.21300340135068596
model_04	MetS	mzid_426.285565_5.1699, AGE8, sex	classif	mzid_426.285565_5.1699	0.08359823843420869	0.05719347091405816	1.4616745075644682	0.14383042617570485	-0.027836450283911372	0.19646629460350024	0.8421492327120658	1410	7633	1	0.21328659686660595
model_01	AGE8	mzid_417.301080_6.4581, sex	regr	mzid_417.301080_6.4581	-0.03849737693909039	0.02632518734038589	-1.46237808078315	0.1438552311369003	-0.0901370799273903	0.013142326049209521	0.8420743408464209	1447	7634	1	0.21329543636868933
model_05	curr_diab8	mzid_353.232307_2.3281, AGE8, sex	classif	mzid_353.232307_2.3281	-0.10952029102369715	0.07493909087300374	-1.461457428263932	0.14388995042837155	-0.2543844455817211	0.039873884710879444	0.8419695370287326	1445	7635	1	0.21331897169597086
model_05	curr_diab8	mzid_319.226903_5.1316, AGE8, sex	classif	mzid_319.226903_5.1316	-0.11572017282424614	0.07918893193366941	-1.4613175098911069	0.14392832677061076	-0.27405781626956716	0.036659374030320865	0.841853723440165	1445	7636	1	0.2133479217805845
model_02	sex	mzid_289.181639_5.1699, AGE8	classif	mzid_289.181639_5.1699	-0.07758516060201975	0.053104344525695214	-1.460994600253077	0.14401692329859547	-0.1828108744671965	0.02589841295847222	0.841586471353704	1447	7637	1	0.21345129695126386
model_08	cvd	mzid_405.107283_3.3687, points	classif	mzid_405.107283_3.3687	0.09273299961631656	0.06352592217157613	1.4597662882540376	0.14435431660963494	-0.03405376259063188	0.21560681839759227	0.8405702249338285	1441	7638	1	0.213923345077829
model_03	BMI8	mzid_468.206632_6.3044, AGE8, sex	regr	mzid_468.206632_6.3044	0.0380396820386822	0.02606181155940635	1.4595947005438594	0.14461990808136765	-0.013083559803240566	0.08916292388060497	0.8397719188342774	1442	7639	1	0.21428887806951177
model_06	curr_diab9	mzid_381.260939_5.5568, AGE8, sex, BMI8, gluco8	classif	mzid_381.260939_5.5568	0.13324477893677567	0.09137237003131667	1.4582611668178005	0.14476856968813626	-0.046194384261345374	0.31233678789152075	0.8393257164030856	1113	7640	1	0.21448107857330032
model_04	MetS	mzid_345.240623_4.3912, AGE8, sex	classif	mzid_345.240623_4.3912	-0.08302565966603441	0.0569809290054129	-1.457078027951201	0.14509484274470077	-0.19519048424493968	0.02828431512187247	0.8383480238635937	1410	7641	1	0.21493633359864783
model_01	AGE8	mzid_349.201637_2.6750, sex	regr	mzid_349.201637_2.6750	0.03817386198718232	0.02621482619998191	1.4561935942649378	0.14555649469456677	-0.013249355684670533	0.08959707965903517	0.8369684116811401	1447	7642	1	0.2155919868421619
model_03	BMI8	mzid_331.263757_6.2747, AGE8, sex	regr	mzid_331.263757_6.2747	0.039051188146794646	0.026824975297428402	1.4557772267748674	0.1456724899555978	-0.013569087170907573	0.09167146346449687	0.8366224563874588	1442	7643	1	0.2157355637586565
model_06	curr_diab9	mzid_371.242637_5.7923, AGE8, sex, BMI8, gluco8	classif	mzid_371.242637_5.7923	0.12348130166975244	0.0849021783453331	1.454394976386845	0.14583683193173652	-0.0463453109592533	0.28704082249681556	0.8361327785927217	1113	7644	1	0.21595069343737908
model_03	BMI8	mzid_353.233572_4.2834, AGE8, sex	regr	mzid_353.233572_4.2834	0.038363304043370614	0.02637673868381323	1.454436975823446	0.14604342303312673	-0.013377703586127387	0.09010431167286861	0.8355179964085858	1442	7645	1	0.2162283198576797
model_05	curr_diab8	mzid_309.205018_2.8091, AGE8, sex	classif	mzid_309.205018_2.8091	0.11787674805096349	0.08110052547918666	1.4534646644332156	0.14609478371737766	-0.03638397170181448	0.2823888318896864	0.8353652901793329	1445	7646	1	0.21627607335822624
model_06	curr_diab9	mzid_381.265268_4.1745, AGE8, sex, BMI8, gluco8	classif	mzid_381.265268_4.1745	0.13434626777647407	0.09245106726946196	1.4531608097600701	0.1461791104758272	-0.04535423040124249	0.3173780263169186	0.8351146851980792	1113	7647	1	0.21637261036692668
model_02	sex	mzid_343.226004_4.6227, AGE8	classif	mzid_343.226004_4.6227	0.07782527457128667	0.05357657746527782	1.4525988454884797	0.14633516680701142	-0.02683023866339489	0.18405948427859642	0.834651293048069	1447	7648	1	0.21657528152308608
model_01	AGE8	mzid_325.198429_2.2013, sex	regr	mzid_325.198429_2.2013	-0.03802993411113306	0.026174354241431236	-1.4529464131319694	0.1464559000272358	-0.08937376165778421	0.01331389343551808	0.8342931279246268	1447	7649	1	0.2167256285015403
model_05	curr_diab8	mzid_343.226634_4.4617, AGE8, sex	classif	mzid_343.226634_4.4617	-0.10400009321904635	0.07162878795871096	-1.4519314954623441	0.14652065408368437	-0.23804785646446983	0.04601344783461335	0.8341011512667011	1445	7650	1	0.21679310896382004
model_05	curr_diab8	mzid_371.244972_4.1822, AGE8, sex	classif	mzid_371.244972_4.1822	0.11215984978147671	0.07738280222217232	1.4494157171958784	0.14722152201376443	-0.03817463961643784	0.2653649842594627	0.8320286967336931	1445	7651	1	0.2178016478465298
model_05	curr_diab8	mzid_389.192693_5.6706, AGE8, sex	classif	mzid_389.192693_5.6706	-0.11574934522181976	0.079907130478262145	-1.4485483902254266	0.14746374293807119	-0.2715210858079368	0.042049602096763616	0.8313147469911701	1445	7652	1	0.21813148279090797
model_04	MetS	mzid_261.187681_5.2989, AGE8, sex	classif	mzid_261.187681_5.2989	-0.08625142207340811	0.05956713879283821	-1.4479698676374593	0.14762547790712133	-0.203552909405685	0.03013405571482125	0.830838683437093	1410	7653	1	0.2183153670178394
model_08	cvd	mzid_369.210208_5.1237, points	classif	mzid_369.210208_5.1237	-0.09094424635725346	0.06280828558594026	-1.4479657502005034	0.14762662948622166	-0.21254722451067337	0.03416317841113307	0.8308352956580646	1441	7654	1	0.2183153670178394
model_08	cvd	mzid_309.206691_3.9274, points	classif	mzid_309.206691_3.9274	0.09797552127017364	0.06770281695706583	1.4471409857629032	0.14785744093016315	-0.035249526009368475	0.2304256673021889	0.8301568147050284	1441	7655	1	0.21862813506055084
model_06	curr_diab9	mzid_315.195339_2.7282, AGE8, sex, BMI8, gluco8	classif	gluco81	-1.8427634860877697	1.2744127610229647	-1.445970679553297	0.1481854258175774	-5.002181048592031	0.33090870214375845	0.8291945075459607	1113	7656	1	0.21908448730788382
model_02	sex	mzid_411.250721_6.1491, AGE8	classif	mzid_411.250721_6.1491	-0.0765553987659917	0.052948336774124964	-1.4458508695480523	0.1482190345814484	-0.18082133431809921	0.026942867881187504	0.8290960198191858	1447	7657	1	0.21910555732367956
model_03	BMI8	mzid_281.178886_3.3218, AGE8, sex	regr	mzid_281.178886_3.3218	0.03766343260032433	0.02604674392975164	1.4459938909025645	0.14839682262135034	-0.013430252352467136	0.0887571175531158	0.8285753977954508	1442	7658	1	0.21933972776848581
model_05	curr_diab8	mzid_331.190936_1.5112, AGE8, sex	classif	mzid_331.190936_1.5112	0.11903313612697994	0.08243710304099153	1.4439267239630094	0.14875958844865414	-0.03778833495473895	0.2851442398906088	0.8275150318102804	1445	7659	1	0.21981850947011572
model_05	curr_diab8	mzid_331.190936_1.5100, AGE8, sex	classif	mzid_331.190936_1.5100	0.11903313610295631	0.08243710304032477	1.4439267236832702	0.14875958852735105	-0.037788334977203304	0.28514423986564974	0.8275150315805296	1445	7660	1	0.21981850947011572
model_03	BMI8	mzid_321.243870_5.4933, AGE8, sex	regr	mzid_321.243870_5.4933	0.0378138120781202	0.026184750071795517	1.4441158298031929	0.14892422837376176	-0.013550587800197356	0.08917821195643776	0.8270346414482583	1442	7661	1	0.2200330689156258
model_01	AGE8	mzid_367.196193_4.1352, sex	regr	mzid_367.196193_4.1352	-0.03804210072676451	0.026355426549595246	-1.443425726962812	0.14911748084299326	-0.08974112119539158	0.013656919741862561	0.8264714418009066	1447	7662	1	0.22028984151159497
model_07	points	mzid_265.178650_4.4230	regr	mzid_265.178650_4.4230	0.037958609949959615	0.026306767817870606	1.4429218447799477	0.14926012149823145	-0.013645111567087906	0.08956233146700714	0.8260562091983382	1441	7663	1	0.22047178849516924
model_07	points	mzid_247.170384_4.9691	regr	mzid_247.170384_4.9691	0.038050508454010284	0.026371834310352768	1.4428464856186674	0.14928135058980135	-0.013680848399365383	0.08978186530738595	0.8259944443971152	1441	7664	1	0.22047437465109102
model_07	points	mzid_341.207620_6.4727	regr	mzid_341.207620_6.4727	-0.03868108952858076	0.026814660248320937	-1.442535134526005	0.14936908436436563	-0.09128109989886288	0.013918920841701363	0.825739281231043	1441	7665	1	0.2205751684175153
model_05	curr_diab8	mzid_303.231094_4.1822, AGE8, sex	classif	mzid_303.231094_4.1822	-0.10336329694184153	0.0717329793003228	-1.4409452660413395	0.14960014643694206	-0.24120434567430754	0.04054608607304339	0.825067981359761	1445	7666	1	0.22088756294283163
model_05	curr_diab8	mzid_395.239110_3.4235, AGE8, sex	classif	mzid_395.239110_3.4235	0.11065201980039834	0.0767967228188252	1.4408429909365115	0.1496290448589505	-0.038279410574393484	0.2621077731695878	0.8249840963270297	1445	7667	1	0.22090141629822105
model_05	curr_diab8	mzid_449.254283_4.2680, AGE8, sex	classif	mzid_449.254283_4.2680	0.14621544595529348	0.10151013528011675	1.440402434218146	0.14975357539461356	-0.0532540366838043	0.34497984220322775	0.8246227999529097	1445	7668	1	0.22105643191075
model_03	BMI8	mzid_281.173685_4.9383, AGE8, sex	regr	mzid_281.173685_4.9383	0.038059302112999543	0.02643120326692785	1.4399383080913837	0.15010251484849307	-0.013788544062546627	0.08990714828854571	0.82361203143645	1442	7669	1	0.22154262166776542
model_03	BMI8	mzid_401.218988_3.9504, AGE8, sex	regr	mzid_401.218988_3.9504	0.03752868930414979	0.026074042826475925	1.4393122521852526	0.15027970792132941	-0.013618545575363843	0.08867592418366343	0.8230996576882257	1442	7670	1	0.22177522998194624
model_06	curr_diab9	mzid_327.216408_3.2131, AGE8, sex, BMI8, gluco8	classif	mzid_327.216408_3.2131	0.14080018740241157	0.0978873044980605	1.4383906894198044	0.15032323288171814	-0.04977137221277919	0.33417820489727335	0.82297389278251	1113	7671	1	0.22181054269171785
model_04	MetS	mzid_307.191007_6.1646, AGE8, sex	classif	mzid_307.191007_6.1646	0.08402771566053233	0.05842480190984706	1.43821994964043	0.15037165652499823	-0.03044462362288294	0.19877728516123763	0.8228340159705463	1410	7672	1	0.22185307354098735
model_08	cvd	mzid_303.231976_4.8920, points	classif	mzid_303.231976_4.8920	-0.09080459339465846	0.06315288061593266	-1.4378535469647227	0.15047561242222388	-0.21315190161185907	0.03521988262880169	0.8225338804600512	1441	7673	1	0.22197751296848064
model_07	points	mzid_347.221681_4.9460	regr	mzid_347.221681_4.9460	0.03790366672427112	0.026379603276307638	1.4368550704594412	0.15097655814372693	-0.013842929840740217	0.08965026328928245	0.8210904795886256	1441	7674	1	0.22268747219557533
model_05	curr_diab8	mzid_381.265268_4.1745, AGE8, sex	classif	mzid_381.265268_4.1745	0.11313347958281068	0.07879449539334271	1.4358043543276406	0.1510580204471699	-0.03982753403188595	0.26926193532263154	0.8208562108509775	1445	7675	1	0.22277859719107704
model_03	BMI8	mzid_321.240051_4.6227, AGE8, sex	regr	mzid_321.240051_4.6227	0.037228673873642065	0.025956098453088942	1.4342939074963947	0.15170582785585685	-0.01368719954771612	0.08814454729500025	0.818997735251342	1442	7676	1	0.22370482875201195
model_08	cvd	mzid_317.210090_3.1348, points	classif	mzid_317.210090_3.1348	-0.08715582176370464	0.06080778909183502	-1.4333002903966379	0.15177203904144626	-0.20744685307540578	0.03232631424807545	0.818808231131704	1441	7677	1	0.22377331117756027
model_06	curr_diab9	mzid_305.246873_4.9537, AGE8, sex, BMI8, gluco8	classif	mzid_305.246873_4.9537	-0.1310079632472982	0.09145314929448624	-1.4325145088819453	0.151996628846373	-0.313893538867754	0.045251950122997917	0.8181660442240016	1113	7678	1	0.22407525943111434
model_08	cvd	mzid_395.242730_4.4540, points	classif	mzid_395.242730_4.4540	0.0983341692263373	0.06864903970129956	1.4324187148749845	0.15202402570822487	-0.03586280009807081	0.23339883446502946	0.818087771213417	1441	7679	1	0.2240864626893342
model_06	curr_diab9	mzid_337.238459_5.0767, AGE8, sex, BMI8, gluco8	classif	mzid_337.238459_5.0767	0.12779191829070227	0.08922175328972651	1.4322955285997159	0.15205926222061397	-0.04653384267830993	0.3034855772859005	0.817987121006266	1113	7680	1	0.22410921732749084
model_06	curr_diab9	mzid_345.238590_3.7797, AGE8, sex, BMI8, gluco8	classif	mzid_345.238590_3.7797	0.1463481809916587	0.10231602423486054	1.4303544541148792	0.15261531329667224	-0.04452562345230335	0.35779629707530436	0.816401887438927	1113	7681	1	0.2248994572588248
model_07	points	mzid_395.279739_5.4777	regr	mzid_395.279739_5.4777	-0.03777523687461959	0.026417616888996076	-1.4299259858808229	0.1529553368447974	-0.08959640147081635	0.01404592772157718	0.8154353652186246	1441	7682	1	0.2253711868974566
model_02	sex	mzid_345.240999_3.2439, AGE8	classif	mzid_345.240999_3.2439	-0.07499114961325186	0.05252336716592856	-1.4277673664055939	0.15335882869840292	-0.1780036549896242	0.028017102541529292	0.8142912171081031	1447	7683	1	0.22593629858612818
model_03	BMI8	mzid_395.278622_5.0454, AGE8, sex	regr	mzid_395.278622_5.0454	-0.0374517540429028	0.026225036566501766	-1.4280915852274292	0.15348264019480543	-0.08889518051563558	0.013991672429829974	0.8139407387141888	1442	7684	1	0.22608927698659587
model_07	points	mzid_341.234168_3.7566	regr	mzid_341.234168_3.7566	0.037905007662536294	0.026543811338856135	1.4280167673980217	0.1535040190681879	-0.01416370172109542	0.08997371704616801	0.8138802492663632	1441	7685	1	0.22609134571669728
model_03	BMI8	mzid_297.243345_5.8936, AGE8, sex	regr	mzid_297.243345_5.8936	0.03732094225891821	0.026137038103482873	1.4278948559953712	0.15353925635771007	-0.013949865104188289	0.088591749622024707	0.8137805671584084	1442	7686	1	0.22611382288744733
model_04	MetS	mzid_335.256829_5.3600, AGE8, sex	classif	mzid_335.256829_5.3600	0.07948695411633794	0.05571924741807286	1.4265618758259804	0.15370621977434293	-0.030129641939827725	0.18899336256905935	0.8133085582710922	1410	7687	1	0.22633025909012458
model_06	curr_diab9	mzid_341.233354_4.2054, AGE8, sex, BMI8, gluco8	classif	mzid_341.233354_4.2054	0.13354165801023146	0.09369717482799535	1.4252474341449533	0.15408568917255752	-0.04571311766541497	0.3204604079794436	0.8122376948441864	1113	7688	1	0.22685951037255184
model_04	MetS	mzid_347.219727_5.0767, AGE8, sex	classif	mzid_347.219727_5.0767	0.0802062890261055	0.05632941325916266	1.4238793622274946	0.1544813969321348	-0.030450775074131804	0.1906357516635396	0.8111238120071785	1410	7689	1	0.22738346569375553
model_06	curr_diab9	mzid_327.216360_2.8607, AGE8, sex, BMI8, gluco8	classif	mzid_327.216360_2.8607	0.13542477710113432	0.09510980665926234	1.423878166278933	0.1544817431915346	-0.048333421078199955	0.3233040750692373	0.8111228385671327	1113	7690	1	0.22738346569375553
model_05	curr_diab8	mzid_299.259209_5.5568, AGE8, sex	classif	mzid_299.259209_5.5568	-0.11620348219949798	0.08161630743344504	-1.4237777455719551	0.1545108198010588	-0.2794293807629622	0.040731697772269974	0.8110411031947097	1445	7691	1	0.22739669345055055
model_01	AGE8	mzid_353.268455_6.1965, sex	regr	mzid_353.268455_6.1965	-0.03814219535156538	0.026801002224930485	-1.4231630232128123	0.15490491047426552	-0.09071526071247034	0.014430870009339583	0.8099348149194565	1447	7692	1	0.2279470464974274
model_04	MetS	mzid_391.251076_5.3522, AGE8, sex	classif	mzid_391.251076_5.3522	0.08053395854884138	0.05666794745756757	1.4211553825757401	0.15527159238509353	-0.030786736806614128	0.19148848781104572	0.8089079930731659	1410	7693	1	0.22845692892329045
model_03	BMI8	mzid_377.266812_3.3918, AGE8, sex	regr	mzid_377.266812_3.3918	0.0375323288413064	0.026409077366134938	1.4211904611796513	0.1554782115242747	-0.014272114834201426	0.08933677251681424	0.8083304637290002	1442	7694	1	0.22873120304695418
model_05	curr_diab8	mzid_315.232403_1.3241, AGE8, sex	classif	mzid_315.232403_1.3241	-0.09966966862371836	0.07017214743632874	-1.420359391368982	0.15550307876482078	-0.23462271064400578	0.042953417883642514	0.8082610080690645	1445	7695	1	0.2287380569901243
model_03	BMI8	mzid_423.118756_1.9662, AGE8, sex	regr	mzid_423.118756_1.9662	-0.037578993957175	0.026458633520282594	-1.4202923188897032	0.15573936718018372	-0.08948064773058685	0.014322659816236857	0.8076015943163354	1442	7696	1	0.22905585981191523
model_04	MetS	mzid_297.243345_6.4438, AGE8, sex	classif	mzid_297.243345_6.4438	0.08283856749334256	0.058364843292472865	1.419323051691051	0.15580485457435891	-0.03168995133624612	0.1972855499515786	0.8074190146864951	1410	7697	1	0.2291224046936688
model_07	points	mzid_381.190269_3.5173	regr	mzid_381.190269_3.5173	0.03731768145459318	0.02630039813608619	1.4189017695283639	0.15614420821847882	-0.01427354520610289	0.08890890811528926	0.8064741202099887	1441	7698	1	0.22959162026824653
model_07	points	mzid_411.112339_4.3207	regr	mzid_411.112339_4.3207	0.03762219904511875	0.026525741681017522	1.4183278830631956	0.1563115831994084	-0.014411064646458832	0.08965546273669633	0.80600883814720925	1441	7699	1	0.2298078724813747
model_04	MetS	mzid_419.165464_3.9351, AGE8, sex	classif	mzid_419.165464_3.9351	0.08009274164111399	0.05657453704714253	1.415702996815938	0.1568624805979889	-0.03050172285229602	0.19142249854011625	0.8044809214086762	1410	7700	1	0.23058784647904368
model_07	points	mzid_269.157815_5.1699	regr	mzid_269.157815_5.1699	0.03702066277895235	0.02614359929708098	1.4160507265380948	0.15697706277788814	-0.01426298509904262	0.08830431065694733	0.8041638013279466	1441	7701	1	0.23072631782663497
model_07	points	mzid_347.219727_5.0767	regr	mzid_347.219727_5.0767	0.03726506382432575	0.02636687860438287	1.4133286075861597	0.1577753975211701	-0.014456571847315948	0.08898669949596744	0.8019607169301912	1441	7702	1	0.23186960848378657
model_04	MetS	mzid_231.175832_2.7206, AGE8, sex	classif	mzid_231.175832_2.7206	-0.08141060890756593	0.05765257233484445	-1.4120897925375386	0.15792352390269523	-0.19558376631435384	0.03065907392392143	0.8015531737269943	1410	7703	1	0.23204342069880057
model_06	curr_diab9	mzid_429.127977_2.5907, AGE8, sex, BMI8, gluco8	classif	mzid_429.127977_2.5907	-0.12456707545800413	0.08821706341327973	-1.412051939140523	0.15793466852756954	-0.2976278888474906	0.04864871719876089	0.8015225267518402	1113	7704	1	0.23204342069880057
model_02	sex	mzid_309.205018_2.8091, AGE8	classif	mzid_309.205018_2.8091	0.07424290358033712	0.05260640557719319	1.4112901796986517	0.15815906891364395	-0.028930377046344855	0.17745077572387358	0.8009059003892303	1447	7705	1	0.2323429592515945
model_04	MetS	mzid_411.117162_1.0747, AGE8, sex	classif	mzid_411.117162_1.0747	0.08077155936313561	0.05725421048982499	1.4107531773141826	0.15831740503210717	-0.030974294229633728	0.1935871392103691	0.8004713372293549	1410	7706	1	0.23254538120405155
model_07	points	mzid_361.238484_2.5443	regr	mzid_361.238484_2.5443	0.03652163335301881	0.025943932579103473	1.4077138553171828	0.1594317946694889	-0.014370345514854173	0.0874136122208918	0.7974250651697242	1441	7707	1	0.23415187282521666
model_02	sex	mzid_329.233030_2.6750, AGE8	classif	mzid_329.233030_2.6750	-0.07404154719313417	0.05264396724171472	-1.4064583478895596	0.15958806464555977	-0.1772886375716452	0.029159905236798768	0.7969995920103502	1447	7708	1	0.23435097349806577
model_07	points	mzid_345.243807_6.6101	regr	mzid_345.243807_6.6101	-0.037428885383526185	0.026617255776766234	-1.4061887407715878	0.15988398204169815	-0.08964166439772325	0.014783893630670876	0.796195043816985	1441	7709	1	0.23475506456479198
model_08	cvd	mzid_231.176117_1.8182, points	classif	mzid_231.176117_1.8182	-0.09316704528647414	0.06631032618938107	-1.4050156384450707	0.16001662803839023	-0.22259298374167044	0.03755077727011497	0.7958348855309659	1441	7710	1	0.234919353147411
model_07	points	mzid_333.207269_1.8727	regr	mzid_333.207269_1.8727	-0.03697567905951642	0.026314063370873476	-1.4051679719082868	0.16018717582064038	-0.08859371163477069	0.014642353515737852	0.7953722553757744	1441	7711	1	0.23513923526310834
model_08	cvd	mzid_281.178886_3.3218, points	classif	mzid_281.178886_3.3218	0.09737956622663098	0.06937070869168895	1.4037562548110118	0.16039144449945886	-0.03610831781175694	0.2362968374618328	0.794818801299804	1441	7712	1	0.23540855294208698
model_01	AGE8	mzid_351.214299_3.8806, sex	regr	mzid_351.214299_3.8806	0.0368660053752219	0.026252315346205424	1.4042953883894516	0.16044595255264374	-0.014630751312754015	0.08836276206319782	0.7946712340450964	1447	7713	1	0.235458023718835
model_02	sex	mzid_325.198429_2.2013, AGE8	classif	mzid_325.198429_2.2013	0.07390970274081791	0.05272274193698031	1.4018562014313	0.16095819172583428	-0.029131683859358534	0.1780326666876117	0.7932869156494106	1447	7714	1	0.23617912524562074
model_02	sex	mzid_351.214299_3.8806, AGE8	classif	mzid_351.214299_3.8806	0.07400533776103349	0.052805240064544054	1.4014771577702605	0.16107143352088535	-0.029341725819451256	0.17780253159117823	0.7929814761191126	1447	7715	1	0.2363114575509762
model_07	points	mzid_303.231976_4.8920	regr	mzid_303.231976_4.8920	-0.0366478819919615	0.026137169432177407	-1.4021366042355137	0.16109013220808663	-0.08791891695756171	0.014623152973638705	0.79293106205646	1441	7716	1	0.2363114575509762
model_02	sex	mzid_305.171614_5.5198, AGE8	classif	AGE8	-0.0766576389378957	0.0547116544672513	-1.4011208340223122	0.16117794246207381	-0.1841560113731241	0.03044070709590104	0.7926943925710078	1447	7717	1	0.23640963207570476
model_06	curr_diab9	mzid_281.178356_3.1348, AGE8, sex, BMI8, gluco8	classif	mzid_281.178356_3.1348	0.12472291789306801	0.08906851810782121	1.4003030536792545	0.16142258679919552	-0.04685029025641896	0.3024002759770296	0.7920356973961942	1113	7718	1	0.23673778958021433
model_02	sex	mzid_381.190269_3.5173, AGE8	classif	mzid_381.190269_3.5173	-0.07372246934921257	0.05265014665739184	-1.4002329343723163	0.16144357649405008	-0.17696327154719144	0.02948612839757672	0.7919792299821299	1447	7719	1	0.23673789899419004
model_07	points	mzid_347.186895_2.4520	regr	mzid_347.186895_2.4520	0.03679492416670111	0.02628873067458841	1.3996462827422989	0.16183480201755707	-0.014773415439298207	0.08836326377270043	0.7909280791457124	1441	7720	1	0.2372808450824778
model_02	sex	mzid_295.227482_4.1506, AGE8	classif	AGE8	-0.0767690573892849	0.05493127844648425	-1.3975472546861563	0.16224906690938243	-0.18469983776161192	0.030753892243496624	0.7898177921378956	1447	7721	1	0.23785742628510553
model_01	AGE8	mzid_279.196669_4.7044, sex	regr	mzid_279.196669_4.7044	0.036454628444515524	0.02607324715350561	1.3981621939871849	0.16227907197839098	-0.014690866610784968	0.08760012349981602	0.7897374845505084	1447	7722	1	0.23787060550678676
model_07	points	mzid_271.170631_4.9537	regr	mzid_271.170631_4.9537	0.037193450320632836	0.02660906449777578	1.3977736918838988	0.16239646585385964	-0.01500326056680619	0.08939016120807186	0.7894234263070852	1441	7723	1	0.238011860287432
model_06	curr_diab9	mzid_343.226470_4.8458, AGE8, sex, BMI8, gluco8	classif	mzid_343.226470_4.8458	-0.12436532552073787	0.08906009904963028	-1.3964202470899245	0.16258798150721088	-0.2988543715792561	0.05072963166841249	0.7889115605747262	1113	7724	1	0.23826169894874674
model_01	AGE8	mzid_295.227674_4.5456, sex	regr	sex1	-0.07459254359235282	0.053397662799277	-1.3969252525667246	0.16265068475034422	-0.17933783605960996	0.030152748874904337	0.7887441040226442	1447	7725	1	0.23832273148079564
model_06	curr_diab9	mzid_371.244972_4.1822, AGE8, sex, BMI8, gluco8	classif	mzid_371.244972_4.1822	0.1244341805364905	0.08912979433976206	1.3961008376407602	0.16268413162717985	-0.04793513254892475	0.3018113928437165	0.7886548065151746	1113	7726	1	0.23834088608439666
model_04	MetS	mzid_305.246542_5.9633, AGE8, sex	classif	mzid_305.246542_5.9633	0.07902916352222315	0.05662734667283187	1.3956006799827514	0.16283477757263498	-0.032282279572937916	0.18983290723453677	0.788252834736246	1410	7727	1	0.23853071662283623
model_04	MetS	mzid_297.243514_5.7768, AGE8, sex	classif	mzid_297.243514_5.7768	-0.07935289811923044	0.056862307924061786	-1.3955272133027783	0.16285691436977184	-0.19092324487431445	0.03213485261462837	0.7881937979901686	1410	7728	1	0.2385322740361604
model_08	cvd	mzid_291.194481_4.0578, points	classif	mzid_291.194481_4.0578	-0.09285331451288842	0.0665458404386638	-1.395328602070517	0.1629167707741454	-0.2234477773021894	0.037613021304025204	0.7880342067917141	1441	7729	1	0.23858907082320505
model_02	sex	mzid_477.243036_2.6211, AGE8	classif	mzid_477.243036_2.6211	-0.07431298173484609	0.05326645370891407	-1.395117875519652	0.1629802965683642	-0.1794961877212718	0.029628482638253618	0.7878648962639322	1447	7730	1	0.23865122598412866
model_04	MetS	mzid_261.186075_4.0892, AGE8, sex	classif	mzid_261.186075_4.0892	-0.07834632801772806	0.05618041140709249	-1.3945488481744588	0.16315192933176859	-0.1874267728803327	0.0337793471369803	0.787407786153234	1410	7731	1	0.2388716450790698
model_05	curr_diab8	mzid_307.191136_3.4622, AGE8, sex	classif	mzid_307.191136_3.4622	0.10650268110094895	0.07643324239440197	1.3934078650148864	0.16349648871805203	-0.04507011473278052	0.25496650887515443	0.7864915698951271	1445	7732	1	0.23933346419288642
model_01	AGE8	mzid_295.227482_4.1506, sex	regr	sex1	-0.07235452953691833	0.05190148798507401	-1.3940742808323003	0.16350964560505263	-0.17416491324075375	0.029455854166917095	0.7864566227621733	1447	7733	1	0.23933346419288642
model_07	points	mzid_425.260967_6.3627	regr	mzid_425.260967_6.3627	-0.03682689905485691	0.026423903215186964	-1.3936964102143279	0.1636244945597167	-0.0886603949959139	0.015006596886200083	0.7861516819859701	1441	7734	1	0.23947060433429446
model_01	AGE8	mzid_341.199477_4.2054, sex	regr	mzid_341.199477_4.2054	0.036747696681424184	0.02639823641239364	1.3920512002147085	0.16412124677280376	-0.015035299964515303	0.08853069332736367	0.7848351925064155	1447	7735	1	0.2401398110035627
